timestamp,open,high,low,close,volume
2024-01-01T06:03:00,103.6034,104.0682,103.571,104.0351,1486.6241
2024-01-01T06:04:00,104.0351,104.555,103.9837,104.4725,1361.4046
2024-01-01T06:05:00,104.4725,104.9374,104.3697,104.7443,1311.6692
2024-01-01T06:06:00,104.7443,105.4601,104.6791,105.2638,1566.5935
2024-01-01T06:07:00,105.2638,105.8558,105.0935,105.6618,1534.0343
2024-01-01T06:08:00,105.6618,106.323,105.5903,106.1168,1539.8176
2024-01-01T06:09:00,106.1168,106.6468,105.9947,106.461,1545.4374
2024-01-01T06:10:00,106.461,106.885,106.3818,106.7995,1427.2455
2024-01-01T06:11:00,106.7995,107.1401,106.6714,107.0978,1429.2832
2024-01-01T06:12:00,107.0978,107.5118,106.9545,107.3772,1568.6772
2024-01-01T06:13:00,107.3772,107.6593,107.2489,107.4527,1446.9787
2024-01-01T06:14:00,107.4527,107.964,107.344,107.7575,1535.3965
2024-01-01T06:15:00,107.7575,108.1981,107.5937,108.1523,1630.3123
2024-01-01T06:16:00,108.1523,108.3277,107.9789,108.1696,1542.9546
2024-01-01T06:17:00,108.1696,108.5138,108.0324,108.2776,1518.5893
2024-01-01T06:18:00,108.2776,108.6134,108.0968,108.5763,1641.9916
2024-01-01T06:19:00,108.5763,108.8482,108.4694,108.6372,1533.0151
2024-01-01T06:20:00,108.6372,108.9354,108.563,108.7436,1562.992
2024-01-01T06:21:00,108.7436,108.9312,108.5399,108.7849,1528.0727
2024-01-01T06:22:00,108.7849,109.0692,108.6491,108.9544,1596.121
2024-01-01T06:23:00,108.9544,109.2111,108.787,108.9763,1645.7396
2024-01-01T06:24:00,108.9763,109.0729,108.8134,108.9063,1646.9725
2024-01-01T06:25:00,108.9063,109.1218,108.8679,108.9271,1038.8251
2024-01-01T06:26:00,108.9271,109.1638,108.8867,109.0193,1010.7942
2024-01-01T06:27:00,109.0193,109.0892,108.5308,108.7543,1156.8665
2024-01-01T06:28:00,108.7543,108.95,108.4939,108.715,1080.6229
2024-01-01T06:29:00,108.715,108.8766,108.4629,108.6392,1111.1732
2024-01-01T06:30:00,108.6392,108.7138,108.3983,108.5683,1102.1728
2024-01-01T06:31:00,108.5683,108.6196,108.4424,108.5105,1038.9368
2024-01-01T06:32:00,108.5105,108.7325,108.2731,108.4408,1121.6901
2024-01-01T06:33:00,108.4408,108.6359,108.2265,108.3745,1118.265
2024-01-01T06:34:00,108.3745,108.4931,108.0006,108.0974,1255.8938
2024-01-01T06:35:00,108.0974,108.3236,107.8968,107.9383,1248.9983
2024-01-01T06:36:00,107.9383,107.9932,107.3408,107.5409,1368.445
2024-01-01T06:37:00,107.5409,107.6647,107.4374,107.4704,1215.33
2024-01-01T06:38:00,107.4704,107.6973,107.0343,107.2703,1303.619
2024-01-01T06:39:00,107.2703,107.3217,106.8332,106.9985,1304.3318
2024-01-01T06:40:00,106.9985,107.0318,106.5954,106.6264,1449.3945
2024-01-01T06:41:00,106.6264,106.8593,106.1948,106.2433,1505.41
2024-01-01T06:42:00,106.2433,106.277,105.6844,105.8655,1408.2947
2024-01-01T06:43:00,105.8655,105.9348,105.6812,105.7217,1423.6859
2024-01-01T06:44:00,105.7217,105.9314,105.3934,105.5766,1318.1288
2024-01-01T06:45:00,105.5766,105.7555,105.2804,105.4071,1499.0015
2024-01-01T06:46:00,105.4071,105.6396,104.9243,105.1049,1406.9832
2024-01-01T06:47:00,105.1049,105.2716,104.5213,104.7229,1470.7838
2024-01-01T06:48:00,104.7229,104.9061,104.4013,104.4661,1576.8268
2024-01-01T06:49:00,104.4661,104.5087,104.1827,104.2899,1509.5223
2024-01-01T06:50:00,104.2899,104.462,104.0502,104.1106,1568.7981
2024-01-01T06:51:00,104.1106,104.2761,103.7567,103.9189,1523.7531
2024-01-01T06:52:00,103.9189,104.114,103.5244,103.7528,1596.9865
2024-01-01T06:53:00,103.7528,103.8442,103.6307,103.6734,1612.6685
2024-01-01T06:54:00,103.6734,103.8772,103.5646,103.6643,1534.8796
2024-01-01T06:55:00,103.6643,103.9828,103.5081,103.7783,1543.4088
2024-01-01T06:56:00,103.7783,103.9948,103.5937,103.7028,1612.9593
2024-01-01T06:57:00,103.7028,103.9306,103.5032,103.7125,1531.0482
2024-01-01T06:58:00,103.7125,103.7977,103.3946,103.5133,1683.2404
2024-01-01T06:59:00,103.5133,103.859,103.4744,103.6426,1716.2911
2024-01-01T07:00:00,103.6426,104.0011,103.4925,103.789,1010.7663
2024-01-01T07:01:00,103.789,104.1679,103.6152,103.9685,1157.8656
2024-01-01T07:02:00,103.9685,104.0217,103.8222,103.9738,1081.7773
2024-01-01T07:03:00,103.9738,104.1614,103.7146,103.9402,1010.2342
2024-01-01T07:04:00,103.9402,104.2492,103.8125,104.0769,1066.5739
2024-01-01T07:05:00,104.0769,104.2822,103.8806,104.0944,1080.1176
2024-01-01T07:06:00,104.0944,104.2938,103.8699,104.0621,1063.506
2024-01-01T07:07:00,104.0621,104.4473,103.8462,104.2289,1190.0236
2024-01-01T07:08:00,104.2289,104.5214,104.1592,104.3677,1136.8767
2024-01-01T07:09:00,104.3677,104.5807,104.2615,104.4035,1178.6499
2024-01-01T07:10:00,104.4035,104.6703,104.3422,104.5317,1141.8756
2024-01-01T07:11:00,104.5317,105.001,104.4794,104.8924,1363.4068
2024-01-01T07:12:00,104.8924,105.2413,104.737,105.1785,1298.2215
2024-01-01T07:13:00,105.1785,105.4005,105.1414,105.3662,1391.0981
2024-01-01T07:14:00,105.3662,105.8195,105.2171,105.6874,1334.0168
2024-01-01T07:15:00,105.6874,106.0954,105.4587,105.976,1429.2908
2024-01-01T07:16:00,105.976,106.5106,105.8926,106.2783,1321.8057
2024-01-01T07:17:00,106.2783,106.4111,106.2307,106.3431,1242.4057
2024-01-01T07:18:00,106.3431,106.752,106.2169,106.5392,1476.8374
2024-01-01T07:19:00,106.5392,106.9071,106.3836,106.8636,1449.7883
2024-01-01T07:20:00,106.8636,107.1124,106.7796,106.8809,1368.8782
2024-01-01T07:21:00,106.8809,107.3188,106.7103,107.088,1435.7267
2024-01-01T07:22:00,107.088,107.2763,106.8552,107.2127,1526.8993
2024-01-01T07:23:00,107.2127,107.2792,107.129,107.2411,1389.272
2024-01-01T07:24:00,107.2411,107.737,107.0353,107.5171,1456.3823
2024-01-01T07:25:00,107.5171,107.9159,107.3513,107.7369,1619.7053
2024-01-01T07:26:00,107.7369,107.7973,107.478,107.6665,1566.6441
2024-01-01T07:27:00,107.6665,107.9119,107.5123,107.8191,1586.5078
2024-01-01T07:28:00,107.8191,107.9171,107.6571,107.7411,1459.1053
2024-01-01T07:29:00,107.7411,107.8577,107.661,107.7923,1469.2721
2024-01-01T07:30:00,107.7923,107.9371,107.6117,107.9044,1522.2033
2024-01-01T07:31:00,107.9044,108.1292,107.6828,107.7591,1687.155
2024-01-01T07:32:00,107.7591,108.1327,107.6997,107.9161,1622.4281
2024-01-01T07:33:00,107.9161,108.1411,107.5606,107.7675,1669.5026
2024-01-01T07:34:00,107.7675,107.8688,107.5386,107.7415,1608.8883
2024-01-01T07:35:00,107.7415,107.8304,107.6649,107.7704,922.3701
2024-01-01T07:36:00,107.7704,107.967,107.71,107.8208,1095.8957
2024-01-01T07:37:00,107.8208,107.9373,107.6284,107.6911,1039.293
2024-01-01T07:38:00,107.6911,107.8702,107.6258,107.77,1075.5277
2024-01-01T07:39:00,107.77,107.9897,107.5888,107.6427,1201.6006
2024-01-01T07:40:00,107.6427,107.8607,107.2391,107.4094,1125.9982
2024-01-01T07:41:00,107.4094,107.4995,107.2463,107.3305,1077.4564
2024-01-01T07:42:00,107.3305,107.5686,106.9648,107.2044,1245.4658
2024-01-01T07:43:00,107.2044,107.2952,106.7561,106.9743,1150.9862
2024-01-01T07:44:00,106.9743,107.0736,106.7388,106.982,1068.1227
2024-01-01T07:45:00,106.982,107.1222,106.9226,107.0206,1096.5801
2024-01-01T07:46:00,107.0206,107.2113,106.9516,107.0708,1197.3902
2024-01-01T07:47:00,107.0708,107.2304,106.9208,107.1546,1176.0582
2024-01-01T07:48:00,107.1546,107.3464,106.7858,106.9652,1248.9295
2024-01-01T07:49:00,106.9652,107.0136,106.5862,106.744,1334.0946
2024-01-01T07:50:00,106.744,106.8173,106.4461,106.6047,1355.9137
2024-01-01T07:51:00,106.6047,106.8315,106.5322,106.679,1231.0498
2024-01-01T07:52:00,106.679,106.8498,106.4975,106.7341,1239.0994
2024-01-01T07:53:00,106.7341,106.9312,106.5273,106.8308,1420.2135
2024-01-01T07:54:00,106.8308,106.864,106.5988,106.8199,1332.3506
2024-01-01T07:55:00,106.8199,107.0533,106.7509,106.9674,1471.6076
2024-01-01T07:56:00,106.9674,107.0317,106.8302,106.9381,1397.3527
2024-01-01T07:57:00,106.9381,107.0773,106.6637,106.7873,1452.178
2024-01-01T07:58:00,106.7873,106.9673,106.4959,106.6973,1507.5576
2024-01-01T07:59:00,106.6973,106.8802,106.5872,106.7009,1468.72
2024-01-01T08:00:00,106.7009,106.9142,106.3932,106.6235,1471.5544
2024-01-01T08:01:00,106.6235,106.8775,106.4807,106.7361,1418.9971
2024-01-01T08:02:00,106.7361,107.1164,106.6678,107.0394,1531.8933
2024-01-01T08:03:00,107.0394,107.2902,107.0031,107.0886,1441.9995
2024-01-01T08:04:00,107.0886,107.3971,107.0548,107.3262,1629.6815
2024-01-01T08:05:00,107.3262,107.6747,107.1486,107.5349,1546.1849
2024-01-01T08:06:00,107.5349,108.0528,107.4954,107.8722,1621.8043
2024-01-01T08:07:00,107.8722,108.2183,107.7834,108.0831,1586.5623
2024-01-01T08:08:00,108.0831,108.3351,107.9288,108.2763,1730.1545
2024-01-01T08:09:00,108.2763,108.5364,108.0896,108.3861,1587.6862
2024-01-01T08:10:00,108.3861,108.9944,108.2745,108.7675,1135.8638
2024-01-01T08:11:00,108.7675,109.3069,108.6544,109.1665,1255.0125
2024-01-01T08:12:00,109.1665,109.6538,109.086,109.5527,1158.5145
2024-01-01T08:13:00,109.5527,110.0548,109.3538,109.8188,1230.0497
2024-01-01T08:14:00,109.8188,110.445,109.7775,110.237,1240.8052
2024-01-01T08:15:00,110.237,110.9421,110.1547,110.7159,1267.1203
2024-01-01T08:16:00,110.7159,111.1824,110.5745,111.0759,1171.6365
2024-01-01T08:17:00,111.0759,111.4987,111.0415,111.3627,1171.5668
2024-01-01T08:18:00,111.3627,112.0475,111.1359,111.8544,1364.4871
2024-01-01T08:19:00,111.8544,112.4998,111.6386,112.2841,1248.6778
2024-01-01T08:20:00,112.2841,112.733,112.1117,112.6472,1281.7214
2024-01-01T08:21:00,112.6472,113.1919,112.4868,112.9677,1277.7212
2024-01-01T08:22:00,112.9677,113.3942,112.7381,113.2731,1296.0233
2024-01-01T08:23:00,113.2731,113.6542,113.2179,113.4882,1331.3005
2024-01-01T08:24:00,113.4882,114.0779,113.4018,113.94,1425.7039
2024-01-01T08:25:00,113.94,114.2801,113.884,114.219,1310.8156
2024-01-01T08:26:00,114.219,114.5079,114.1284,114.3926,1304.7194
2024-01-01T08:27:00,114.3926,114.6169,114.1862,114.4722,1349.2418
2024-01-01T08:28:00,114.4722,114.8844,114.4,114.7178,1455.0182
2024-01-01T08:29:00,114.7178,115.0482,114.5591,114.9031,1404.2341
2024-01-01T08:30:00,114.9031,115.092,114.8266,115.0111,1397.6093
2024-01-01T08:31:00,115.0111,115.2784,114.9786,115.1254,1389.4855
2024-01-01T08:32:00,115.1254,115.4793,114.9785,115.3992,1499.4558
2024-01-01T08:33:00,115.3992,115.6678,115.3072,115.4305,1466.1006
2024-01-01T08:34:00,115.4305,115.4745,115.1767,115.3897,1428.3353
2024-01-01T08:35:00,115.3897,115.5011,115.1651,115.2875,1525.2737
2024-01-01T08:36:00,115.2875,115.3648,114.9468,115.1783,1546.844
2024-01-01T08:37:00,115.1783,115.279,114.9569,115.0609,1556.8537
2024-01-01T08:38:00,115.0609,115.3021,114.8584,115.0936,1510.9506
2024-01-01T08:39:00,115.0936,115.3338,114.9041,115.1477,1530.235
2024-01-01T08:40:00,115.1477,115.3731,114.9256,115.1943,1482.4888
2024-01-01T08:41:00,115.1943,115.28,115.0035,115.2491,1586.4543
2024-01-01T08:42:00,115.2491,115.4812,114.9882,115.1383,1597.7511
2024-01-01T08:43:00,115.1383,115.3516,114.9556,115.1131,1572.8991
2024-01-01T08:44:00,115.1131,115.2393,114.7581,114.94,1637.4453
2024-01-01T08:45:00,114.94,115.0866,114.6118,114.7225,1049.2788
2024-01-01T08:46:00,114.7225,114.9309,114.5012,114.6361,1034.2052
2024-01-01T08:47:00,114.6361,114.73,114.2421,114.3025,1179.6949
2024-01-01T08:48:00,114.3025,114.351,113.8801,114.1034,1095.9531
2024-01-01T08:49:00,114.1034,114.3094,113.7574,113.9888,1056.899
2024-01-01T08:50:00,113.9888,114.21,113.6704,113.7027,1118.7027
2024-01-01T08:51:00,113.7027,113.8371,113.2347,113.458,1249.9884
2024-01-01T08:52:00,113.458,113.6976,113.0554,113.1941,1229.9614
2024-01-01T08:53:00,113.1941,113.3059,112.8736,112.9787,1241.5023
2024-01-01T08:54:00,112.9787,113.2078,112.4592,112.6313,1302.4625
2024-01-01T08:55:00,112.6313,112.7399,112.0709,112.1851,1368.4476
2024-01-01T08:56:00,112.1851,112.3998,111.686,111.9186,1297.5376
2024-01-01T08:57:00,111.9186,112.0797,111.3633,111.6025,1310.5334
2024-01-01T08:58:00,111.6025,111.8039,111.2583,111.3241,1308.1849
2024-01-01T08:59:00,111.3241,111.5276,111.084,111.2216,1214.939
2024-01-01T09:00:00,111.2216,111.3965,110.8425,111.0449,1422.4806
2024-01-01T09:01:00,111.0449,111.1632,110.8125,110.8753,1311.3928
2024-01-01T09:02:00,110.8753,111.0114,110.5048,110.5743,1365.278
2024-01-01T09:03:00,110.5743,110.7309,110.2275,110.3316,1504.7762
2024-01-01T09:04:00,110.3316,110.3705,109.9902,110.1066,1478.2888
2024-01-01T09:05:00,110.1066,110.2817,109.7422,109.773,1454.9009
2024-01-01T09:06:00,109.773,109.9261,109.4909,109.6612,1360.3646
2024-01-01T09:07:00,109.6612,109.8074,109.3523,109.4382,1506.0909
2024-01-01T09:08:00,109.4382,109.6776,109.0982,109.2488,1467.5309
2024-01-01T09:09:00,109.2488,109.3118,108.7361,108.9256,1486.9502
2024-01-01T09:10:00,108.9256,108.9914,108.4774,108.6171,1627.7417
2024-01-01T09:11:00,108.6171,108.8165,108.484,108.5271,1408.0638
2024-01-01T09:12:00,108.5271,108.6249,108.3408,108.521,1452.2192
2024-01-01T09:13:00,108.521,108.607,108.2602,108.3111,1654.8651
2024-01-01T09:14:00,108.3111,108.4144,108.1583,108.2828,1503.3088
2024-01-01T09:15:00,108.2828,108.4998,107.9264,108.0788,1698.4181
2024-01-01T09:16:00,108.0788,108.239,107.9633,108.0457,1479.8202
2024-01-01T09:17:00,108.0457,108.433,107.9496,108.2235,1712.4945
2024-01-01T09:18:00,108.2235,108.4753,108.067,108.3815,1733.1652
2024-01-01T09:19:00,108.3815,108.6704,108.3005,108.441,1607.1234
2024-01-01T09:20:00,108.441,108.6839,108.346,108.6074,1127.4771
2024-01-01T09:21:00,108.6074,108.9028,108.5263,108.7063,990.7645
2024-01-01T09:22:00,108.7063,108.8468,108.4723,108.7776,1018.2673
2024-01-01T09:23:00,108.7776,108.9993,108.6356,108.9451,1093.755
2024-01-01T09:24:00,108.9451,109.1138,108.8892,109.0701,1173.1348
2024-01-01T09:25:00,109.0701,109.2729,108.9999,109.1915,1092.0277
2024-01-01T09:26:00,109.1915,109.3214,109.022,109.2841,1108.3543
2024-01-01T09:27:00,109.2841,109.537,109.2346,109.3587,1105.8882
2024-01-01T09:28:00,109.3587,109.7594,109.2356,109.7026,1338.9629
2024-01-01T09:29:00,109.7026,110.1079,109.5985,110.0444,1335.6077
2024-01-01T09:30:00,110.0444,110.4624,109.9707,110.2311,1329.5804
2024-01-01T09:31:00,110.2311,110.5498,110.1061,110.4721,1222.7793
2024-01-01T09:32:00,110.4721,110.8782,110.2532,110.7935,1356.7423
2024-01-01T09:33:00,110.7935,111.0699,110.6358,110.9881,1254.018
2024-01-01T09:34:00,110.9881,111.4303,110.8504,111.3745,1411.9476
2024-01-01T09:35:00,111.3745,111.7224,111.2637,111.5304,1353.8098
2024-01-01T09:36:00,111.5304,111.8909,111.4185,111.7956,1314.8902
2024-01-01T09:37:00,111.7956,112.1159,111.6982,111.9071,1372.1334
2024-01-01T09:38:00,111.9071,112.1339,111.8012,111.9859,1347.1266
2024-01-01T09:39:00,111.9859,112.1714,111.8905,112.1275,1342.2551
2024-01-01T09:40:00,112.1275,112.3748,112.0382,112.1943,1360.6627
2024-01-01T09:41:00,112.1943,112.74,111.9789,112.5473,1581.2707
2024-01-01T09:42:00,112.5473,112.6806,112.5111,112.5925,1437.3374
2024-01-01T09:43:00,112.5925,112.9299,112.4759,112.8261,1530.7262
2024-01-01T09:44:00,112.8261,113.1407,112.6183,113.0586,1493.0286
2024-01-01T09:45:00,113.0586,113.317,113.0044,113.2489,1594.2121
2024-01-01T09:46:00,113.2489,113.6427,113.2104,113.4631,1465.1587
2024-01-01T09:47:00,113.4631,113.5347,113.3496,113.4433,1462.8555
2024-01-01T09:48:00,113.4433,113.5386,113.1957,113.3598,1471.3959
2024-01-01T09:49:00,113.3598,113.7129,113.1793,113.5632,1553.2838
2024-01-01T09:50:00,113.5632,113.7694,113.4599,113.5957,1453.7995
2024-01-01T09:51:00,113.5957,113.9557,113.5055,113.7627,1535.8871
2024-01-01T09:52:00,113.7627,114.0779,113.7227,113.9204,1586.2304
2024-01-01T09:53:00,113.9204,114.1166,113.7051,113.7792,1717.8829
2024-01-01T09:54:00,113.7792,113.9128,113.6034,113.8647,1618.7595
2024-01-01T09:55:00,113.8647,114.1382,113.7757,113.9342,945.371
2024-01-01T09:56:00,113.9342,114.1838,113.7089,114.0648,1097.3373
2024-01-01T09:57:00,114.0648,114.3072,113.9029,114.1029,1033.5178
2024-01-01T09:58:00,114.1029,114.2796,113.7486,113.8686,1144.5669
2024-01-01T09:59:00,113.8686,114.0118,113.6786,113.955,1016.1538
2024-01-01T10:00:00,113.955,114.1542,113.8608,113.9457,1092.2587
2024-01-01T10:01:00,113.9457,114.1929,113.8015,114.029,1087.9314
2024-01-01T10:02:00,114.029,114.1341,113.6427,113.7591,1175.5932
2024-01-01T10:03:00,113.7591,113.8178,113.4003,113.5788,1240.3934
2024-01-01T10:04:00,113.5788,113.6596,113.2282,113.3664,1231.2983
2024-01-01T10:05:00,113.3664,113.5202,113.2736,113.4164,1260.2184
2024-01-01T10:06:00,113.4164,113.5647,113.0632,113.1632,1351.1035
2024-01-01T10:07:00,113.1632,113.3529,112.999,113.0646,1277.4098
2024-01-01T10:08:00,113.0646,113.1914,112.7958,112.9867,1316.3285
2024-01-01T10:09:00,112.9867,113.0774,112.6221,112.7278,1297.8722
2024-01-01T10:10:00,112.7278,112.8168,112.3815,112.4529,1411.771
2024-01-01T10:11:00,112.4529,112.5066,112.2329,112.3311,1323.5151
2024-01-01T10:12:00,112.3311,112.3964,112.139,112.1841,1269.6875
2024-01-01T10:13:00,112.1841,112.4721,112.1364,112.2845,1395.2512
2024-01-01T10:14:00,112.2845,112.5381,112.2316,112.3898,1374.2227
2024-01-01T10:15:00,112.3898,112.4596,112.154,112.298,1300.0246
2024-01-01T10:16:00,112.298,112.5674,112.1362,112.402,1490.0282
2024-01-01T10:17:00,112.402,112.4995,112.3204,112.4167,1327.1156
2024-01-01T10:18:00,112.4167,112.6093,112.0003,112.2066,1455.5692
2024-01-01T10:19:00,112.2066,112.3706,111.8622,112.0698,1556.2511
2024-01-01T10:20:00,112.0698,112.2646,111.7357,111.9401,1538.1062
2024-01-01T10:21:00,111.9401,112.0089,111.681,111.8843,1449.0599
2024-01-01T10:22:00,111.8843,112.0301,111.7508,111.8583,1546.5676
2024-01-01T10:23:00,111.8583,111.897,111.648,111.7971,1542.8033
2024-01-01T10:24:00,111.7971,112.1481,111.577,111.97,1664.6965
2024-01-01T10:25:00,111.97,112.1673,111.9069,112.0324,1520.1583
2024-01-01T10:26:00,112.0324,112.1874,111.8579,112.1406,1532.8707
2024-01-01T10:27:00,112.1406,112.442,112.0917,112.2083,1511.6551
2024-01-01T10:28:00,112.2083,112.356,112.0265,112.286,1527.1133
2024-01-01T10:29:00,112.286,112.7361,112.0907,112.5265,1689.5868
2024-01-01T10:30:00,112.5265,112.7333,112.3884,112.5644,991.7489
2024-01-01T10:31:00,112.5644,112.7537,112.3945,112.6315,1094.8985
2024-01-01T10:32:00,112.6315,112.985,112.5394,112.9204,1137.1065
2024-01-01T10:33:00,112.9204,113.1886,112.8494,113.0855,1038.6258
2024-01-01T10:34:00,113.0855,113.2903,112.8515,113.1636,1168.3806
2024-01-01T10:35:00,113.1636,113.6849,112.9316,113.4503,1221.9732
2024-01-01T10:36:00,113.4503,113.7601,113.2782,113.7175,1229.8597
2024-01-01T10:37:00,113.7175,113.9388,113.4874,113.7888,1142.5072
2024-01-01T10:38:00,113.7888,114.0841,113.6867,113.9913,1288.3448
2024-01-01T10:39:00,113.9913,114.0609,113.7821,113.9546,1157.9108
2024-01-01T10:40:00,113.9546,114.1233,113.8264,113.9345,1192.9905
2024-01-01T10:41:00,113.9345,114.1746,113.7859,114.0333,1210.8534
2024-01-01T10:42:00,114.0333,114.1012,113.792,114.0089,1224.9176
2024-01-01T10:43:00,114.0089,114.22,113.8905,113.9738,1165.857
2024-01-01T10:44:00,113.9738,114.169,113.841,114.0862,1298.9484
2024-01-01T10:45:00,114.0862,114.2365,114.0165,114.0702,1269.0926
2024-01-01T10:46:00,114.0702,114.2244,113.9545,114.1776,1246.3261
2024-01-01T10:47:00,114.1776,114.4244,114.032,114.213,1349.5137
2024-01-01T10:48:00,114.213,114.4067,113.975,114.3526,1412.516
2024-01-01T10:49:00,114.3526,114.557,114.1136,114.226,1326.0261
2024-01-01T10:50:00,114.226,114.5553,114.0332,114.407,1360.6731
2024-01-01T10:51:00,114.407,114.5413,114.3273,114.4992,1383.7479
2024-01-01T10:52:00,114.4992,114.654,114.2079,114.2827,1440.9319
2024-01-01T10:53:00,114.2827,114.4287,114.0661,114.3092,1436.9606
2024-01-01T10:54:00,114.3092,114.5264,114.0866,114.3781,1517.6781
2024-01-01T10:55:00,114.3781,114.5647,114.0575,114.1591,1579.4273
2024-01-01T10:56:00,114.1591,114.3625,114.0589,114.1147,1453.8295
2024-01-01T10:57:00,114.1147,114.3437,113.8901,114.0717,1411.8733
2024-01-01T10:58:00,114.0717,114.1226,113.8131,113.9584,1596.1277
2024-01-01T10:59:00,113.9584,114.1827,113.4677,113.6395,1601.7535
2024-01-01T11:00:00,113.6395,113.7634,113.1268,113.3328,1673.477
2024-01-01T11:01:00,113.3328,113.3672,112.9252,112.9784,1750.9856
2024-01-01T11:02:00,112.9784,113.1248,112.5438,112.6348,1744.0061
2024-01-01T11:03:00,112.6348,112.695,112.1364,112.3502,1710.4284
2024-01-01T11:04:00,112.3502,112.5499,111.9398,112.169,1590.5783
2024-01-01T11:05:00,112.169,112.2307,111.7081,111.8434,1193.8975
2024-01-01T11:06:00,111.8434,111.8809,111.6127,111.681,1133.523
2024-01-01T11:07:00,111.681,111.7934,111.3334,111.4633,1055.917
2024-01-01T11:08:00,111.4633,111.5759,111.0877,111.301,1132.1046
2024-01-01T11:09:00,111.301,111.4002,110.7654,110.8408,1326.2225
2024-01-01T11:10:00,110.8408,110.88,110.5062,110.5718,1167.9372
2024-01-01T11:11:00,110.5718,110.723,110.1435,110.2549,1204.7694
2024-01-01T11:12:00,110.2549,110.4065,109.6626,109.7627,1236.42
2024-01-01T11:13:00,109.7627,109.9999,109.4055,109.445,1203.6854
2024-01-01T11:14:00,109.445,109.5323,109.1245,109.2119,1249.8934
2024-01-01T11:15:00,109.2119,109.3614,108.6888,108.8297,1412.7823
2024-01-01T11:16:00,108.8297,108.8669,108.5855,108.7332,1277.304
2024-01-01T11:17:00,108.7332,108.9258,108.4384,108.6013,1285.6069
2024-01-01T11:18:00,108.6013,108.6905,108.091,108.288,1422.7088
2024-01-01T11:19:00,108.288,108.4611,108.1135,108.2074,1323.2611
2024-01-01T11:20:00,108.2074,108.3443,107.9034,108.0668,1292.1279
2024-01-01T11:21:00,108.0668,108.182,107.8291,107.8718,1330.5976
2024-01-01T11:22:00,107.8718,108.1094,107.4781,107.6092,1382.3946
2024-01-01T11:23:00,107.6092,107.6885,107.2333,107.3366,1362.9001
2024-01-01T11:24:00,107.3366,107.5495,106.8707,106.9959,1465.3101
2024-01-01T11:25:00,106.9959,107.0894,106.8257,106.8912,1315.8937
2024-01-01T11:26:00,106.8912,106.986,106.5261,106.7087,1453.8724
2024-01-01T11:27:00,106.7087,106.8939,106.4853,106.7924,1436.1644
2024-01-01T11:28:00,106.7924,106.86,106.4237,106.5756,1582.8343
2024-01-01T11:29:00,106.5756,106.7682,106.3697,106.4896,1524.3948
2024-01-01T11:30:00,106.4896,106.6214,106.1009,106.3198,1470.9967
2024-01-01T11:31:00,106.3198,106.3546,106.1836,106.2481,1446.3237
2024-01-01T11:32:00,106.2481,106.4483,106.1342,106.3724,1474.2579
2024-01-01T11:33:00,106.3724,106.6954,106.2063,106.484,1486.2574
2024-01-01T11:34:00,106.484,106.903,106.3278,106.6707,1514.708
2024-01-01T11:35:00,106.6707,107.1249,106.5691,106.911,1565.5229
2024-01-01T11:36:00,106.911,107.082,106.6972,106.9393,1585.0508
2024-01-01T11:37:00,106.9393,107.3444,106.8407,107.2698,1749.7209
2024-01-01T11:38:00,107.2698,107.6335,107.0973,107.5183,1659.1707
2024-01-01T11:39:00,107.5183,107.6799,107.4788,107.5629,1643.4333
2024-01-01T11:40:00,107.5629,107.8659,107.4073,107.7321,1017.3229
2024-01-01T11:41:00,107.7321,108.0009,107.5077,107.9681,1118.6713
2024-01-01T11:42:00,107.9681,108.4612,107.8091,108.4195,1255.9325
2024-01-01T11:43:00,108.4195,108.6848,108.3567,108.6351,1070.2625
2024-01-01T11:44:00,108.6351,109.0787,108.4342,109.0299,1213.965
2024-01-01T11:45:00,109.0299,109.502,108.8833,109.3484,1242.1126
2024-01-01T11:46:00,109.3484,109.799,109.1628,109.6995,1201.8731
2024-01-01T11:47:00,109.6995,110.2893,109.5066,110.099,1249.4338
2024-01-01T11:48:00,110.099,110.7614,109.9738,110.5262,1273.5109
2024-01-01T11:49:00,110.5262,111.0886,110.4685,110.861,1204.2674
2024-01-01T11:50:00,110.861,111.3457,110.6684,111.1781,1278.4103
2024-01-01T11:51:00,111.1781,111.7664,110.9892,111.6885,1328.5645
2024-01-01T11:52:00,111.6885,111.8878,111.6459,111.8296,1265.593
2024-01-01T11:53:00,111.8296,112.2333,111.6022,112.1651,1340.7136
2024-01-01T11:54:00,112.1651,112.4056,111.9802,112.3383,1390.6311
2024-01-01T11:55:00,112.3383,112.5427,112.1449,112.5066,1284.3174
2024-01-01T11:56:00,112.5066,113.1095,112.343,112.9747,1446.6009
2024-01-01T11:57:00,112.9747,113.487,112.8767,113.3604,1530.6019
2024-01-01T11:58:00,113.3604,113.6517,113.3167,113.4677,1385.2592
2024-01-01T11:59:00,113.4677,113.8816,113.4251,113.6702,1428.5962
